читъым читъым э’квырга пэлг пэлгытагнэты мимлечы тымимлычыкутгъэк	 ч и т ъ ы м _ ч и т ъ ы м _ э ’ к в ы р г а _ п э л г _ п э л г ы т а г н э т ы _ м и м л е ч ы _ т ы м и м л ы ч ы к у т г ъ э к _ 
тэлиӈ тэ тъаӄалеӈӈытоа’къым	 т э л и ӈ т э _ т ъ а ӄ а л е ӈ ӈ ы т о а ’ к ъ ы м _ 
ӄытлыги ынӄэ лёльолгын ранрэльэлгэпы гэпинтыӄэтлин	 ӄ ы т л ы г и ы н ӄ э _ л ё л ь о л г ы н _ р а н р э л ь э л г э п ы _ г э п и н т ы ӄ э т л и н _ 
ӄы ӈоонко ӈинӄэгти нивӄинэт	 ӄ ы ӈ о о н к о _ ӈ и н ӄ э г ти _ н и в ӄ и н э т _ 
ыммэмэй эӄылпэ ынӄэн ръэнут ынӄэ гынин у’рэквъи	 ы м м э м э й _ э ӄ ы л п э _ ы н ӄ э н _ р ъ э н у т _ ы н ӄ э _ г ы н ин _ у ’ р э к въ и _ 
ванэван мычичевнэт	 в а н э в а н м ы ч и ч е в н э т _ 
тынарагтын нэмыӄэй нивӄин	 т ы н а р а г т ы н _ н э м ы ӄ э й _ н и в ӄин _ 
ынӄэнэ ӄытэнкэвӈыгын	 ы н ӄ э н э _ ӄ ы т э н к э в ӈы г ы н _ 
ръэнут	 р ъ э н у т 
танӈыӈавӄай ӈутку иквъи	 т а н ӈ ы ӈ а в ӄ а й _ ӈ у т к у _ и к въ и _ 
ынӄэнэ рэнрильилгын ӄытэнкэвӈыгын	 ы н ӄ э н э _ р э н р и л ь и л г ы н _ ӄ ы т э н к э в ӈы г ы н _ 
тыгитээ’н ӈоон ынӄэн	 т ы г и т э э ’ н _ ӈ о о н _ ы н ӄ э н _ 
лёльолгын гэпинтыӄэтлин нивигым ын тэӈынӈин	 л ё л ь о л г ы н _ г э п и н т ы ӄ э т л и н _ н ив и г ы м _ ы н _ т э ӈ ы н ӈ и н _ 
ӄун ынпычьэккэтэ тынтоа’к мытэ мытъабэтчыӄэвмык ынпычьэккэтэ нинивӄин	 ӄ у н ы н п ы ч ь э к к э т э _ т ы н т о а ’ к _ м ы т э _ м ы т ъ а б э т ч ы ӄ э в м ы к _ ы н п ы ч ь э к к э т э _ н и н ив ӄин _ 
лыгэн мама ынӈин вальын ымыльорыкы нэл нэнанкалровӄэн	 л ы г э н м а м а _ ы н ӈ и н _ ва л ь ы н _ ы м ы л ь о р ы к ы _ н э л _ н э н а н к а л р о в ӄэн _ 
ӄэлюӄы’м тэнӈу мытытчыгъэн лыгэн лёльолгын пинтыӄэтыльын ынӄэнэ ранрэльэлгычыкойпы	 ӄ э л ю ӄ ы ’ м _ т э н ӈ у _ м ы т ы т ч ы г ъ э н _ л ы г э н _ л ё л ь о л г ы н _ п и н т ы ӄ э т ы л ь ы н _ ы н ӄ э н э _ р а н р э л ь э л г ы ч ы к о й п ы _ 
мама лыгэн ымыльорыкы нэльуэ’н	 м а м а л ы г э н _ ы м ы л ь о р ы к ы _ н э л ь у э ’ н _ 
наӄам ванэ никвъэн ръэнут нэльуэ’н	 н а ӄ а м в а н э _ н и к въэ н _ р ъ э н у т _ н э л ь у э ’ н _ 
гэгэргыпынчилин ӄэлюӄэ чама юрэӄы’м ынӄэнэ ӈыркылятгъэ	 г э г э р г ы пынчи л и н _ ӄ э л ю ӄ э _ ч а м а _ ю р э ӄ ы ’ м _ ы н ӄ э н э _ ӈ ы р к ы л я т г ъ э _ 
гатваленат ӈиръэ ӈэвъэнйыръын	 г а тва л е н а т _ ӈ и р ъ э _ ӈ э в ъ э н йыръы н _ 
ӄол ковлёвльольынъым ӄоле ивлыльулӄылльын	 ӄ о л к о в л ё в л ь о л ь ы н ъ ы м _ ӄ о л е _ и в л ы л ь у л ӄ ы л л ь ы н _ 
ынкъам гъэтйивлинэт	 ы н к ъ а м г ъ э т й и в л и н э т _ 
ӄол ни нинивӄин	 ӄ о л н и _ н и н ив ӄин _ 
гынин льулӄыл ӄнут кокатчетъёлгын	 г ы н ин _ л ь у л ӄ ы л _ ӄ н у т _ к о к а т ч е т ъ ё л г ы н _ 
ӄольым иквъи	 ӄ о л ь ы м _ и к въ и _ 
гынинъым ӄнут рэпалӄыёлгын	 г ы н ин ъ ы м _ ӄ н у т _ р э п а л ӄ ы ё л г ы н _ 
миӈкэтэ лымэвыт ваамъеквэъым лымэвыт аӈӄаеквэ нылеӄин магляльынъым	 м и ӈ к э т э _ л ы м э в ы т _ в а а м ъ е к в э ъ ы м _ л ы м э в ы т _ а ӈ ӄ а е к в э _ ны л е ӄ и н _ м а г л я л ь ы н ъ ы м _ 
люут льунинэ элгъоравэтльан	 л ю у т л ь у н и н э _ э л г ъ о р а в э т л ь а н _ 
йыӈэнинъым ченэтрагты танэн ынкыӈэ	 й ы ӈ э н и н ъ ы м _ ч е н э т р а гты _ т а н э н _ ы н кы ӈ э _ 
выткуӈэ чыкээквъиы’мэ	 в ы т к у ӈ э _ ч ы к э э к въ и ы ’ м э _ 
пэнъёлгыткоӄэн ръэнут эты эчкимоч леӈытаӄ	 п э н ъ ё л г ы т к о ӄ э н _ р ъ э н у т _ э т ы _ э ч к и м о ч _ л е ӈ ы т а ӄ _ 
ынкы нэнаномаватӄэн	 ы н кы _ н э н а н о м а в а т ӄэн _ 
нинэгитэӄин ръэмиӈкэкин ӈотӄэн о’равэтльан	 н и н э г и т э ӄин _ р ъ э м и ӈ к э к и н _ ӈ о т ӄ э н _ о ’ р а в э т л ь а н _ 
игыт марэгына манэгран нанкалыроквъан уттынутэкэнэ чамаӈа ваамлыӈкы вальын	 и г ы т м а р э г ы н а _ м а н э г р а н _ н а н к а л ы р о к в ъ а н _ у т т ы н у т э к э н э _ ч а м а ӈ а _ в а а м л ы ӈ к ы _ в а л ь ы н _ 
валӄылыргытанӈын тинлылельынэ	 в а л ӄ ы л ы р г ы т а н ӈ ы н _ т и н л ы л е л ь ы н э _ 
ынӄэнэ ръэнут нинэтэйкыӄин кэликэл юрэӄы’мэ	 ы н ӄ э н э _ р ъ э н у т _ н инэ т э й к ы ӄ и н _ к э л и к э л _ ю р э ӄ ы ’ м э _ 
ӈаргыночьыт нинэтэнгыеӈӄээт миӈкыри вальыт	 ӈ а р г ы н о ч ь ы т _ н и н э т э н г ы е ӈ ӄ э э т _ м и ӈ кы ри _ в а л ь ы т _ 
вытку льунин ынӄэн игыт	 в ы т к у л ь у н и н _ ы н ӄ э н _ и г ы т _ 
ытръэч	 ы т р ъ э ч 
и’ныӈэ энмэна эн ынӄэн и’ны мэльыттъывытрынэ ӄынут гэгиинрэлин ӄынутэ гытъэвыльын гэймэвлин о’равэтльак	 и ’ н ы ӈ э _ э н м э н а _ э н _ ы н ӄ э н _ и ’ н ы _ м э л ь ы т т ъ ы в ы т р ы н э _ ӄ ы н у т _ г э г и и н р э л и н _ ӄ ы н у т э _ г ы т ъ э в ы л ь ы н _ г э й м э в л и н _ о ’ р а в э т л ь а к _ 
ытръэч	 ы т р ъ э ч 
ӄонпы нывичвэтчыӄивӄинэтъым ныманэванлясӄэвӄэнат	 ӄ о н п ы н ы в и ч в э т ч ы ӄ и в ӄ и н э т ъ ы м _ н ы м а н э в а н л я с ӄ э в ӄ э н а т _ 
ӄынвэт иран ирана нинэльуӄин чиниткин экыкv эймэвыльын ыныкагты’м	 ӄ ы н в э т и р а н _ и р а н а _ н и н э л ь у ӄин _ ч и н и т кин _ э к ы к v _ э й м э в ы л ь ы н _ ы н ы к а гты ’ м _ 
нъыръыйылӄыӈӈоӄэн ынӈин вай	 н ъ ы р ъ ы й ы л ӄ ы ӈ ӈ о ӄ э н _ ы н ӈ и н _ в а й _ 
эккэтэ’м ынӈин ынӄэн нинэгитэӄинъым	 э к к э т э ’ м _ ы н ӈ и н _ ы н ӄ э н _ н и н э г и т э ӄин ъ ы м _ 
ӄынвэт ӄынвэт нытанӈыткоӈӈоӄэн	 ӄ ы н в э т ӄ ы н в э т _ н ы т а н ӈ ы тко ӈ ӈ о ӄэн _ 
ыммэмы ӄэнаманэлпынрыгэ	 ы м м э м ы ӄ эна м а н э л п ы н р ы г э _ 
ынкы ӄээӄынъым мывичвысӄиквъэк	 ы н кы _ ӄ э э ӄ ы н ъ ы м _ м ы в и ч в ы с ӄ и к в ъ э к _ 
эээ ӄэлюӄы’м нэнаманэлпынрыӄэн	 э э э ӄ э л ю ӄ ы ’ м _ н эна м а н э л п ы н р ы ӄэн _ 
мургинэт нэмыӄэй ныетӄинэт ӈинӄэгти	 м у р г и н э т _ н э м ы ӄ э й _ н ы е т ӄ и н э т _ ӈ и н ӄ э г ти _ 
нэмыӄэй ныманэванлясӄэвӄэнат	 н э м ы ӄ э й н ы м а н э в а н л я с ӄ э в ӄ э н а т _ 
э’тки вай ӄээӄын мытылгирывичвэнӈыркын	 э ’ т к и в а й _ ӄ э э ӄ ы н _ м ы т ы л г и р ы в и ч в э н ӈ ы р к ы н _ 
ӄэлюӄы’м ытлыгэ нэнаманэлпынрыӄэнатэ амъянра наӄам	 ӄ э л ю ӄ ы ’ м _ ы т л ы г э _ н эна м а н э л п ы н р ы ӄ э н а т э _ а м ъ я н р а _ н а ӄ а м _ 
ынӈинъымэ	 ы н ӈ и н ъ ы м э _ 
нэмэ ын нэмэ ынӄэн ӈыро комната ныйъоӄэн	 н э м э ы н _ н э м э _ ы н ӄ э н _ ӈ ы р о _ к о м н а т а _ н ы й ъ о ӄэн _ 
ынпыӈэвӄэй кымъыӈэӄэйъымэ летынтагравнэн ытльаӄай лгитэленъепкинэ лыгэн лгиынпыӈэвӄэй аръаля	 ы н п ы ӈэв ӄэй _ к ы м ъ ы ӈ э ӄ э й ъ ы м э _ л е т ы н т а г р а в н э н _ ы т л ь а ӄ а й _ л г и т э л е н ъ е п кин э _ л ы г э н _ л г и ы н п ы ӈ э в ӄ э й _ а р ъ а л я _ 
купрэткумуриӈэ ямгагытгыкъым рээн ӈоонӄо ваӈӄарэмак ӄача кынмаӈӄакъым	 к у п р э т к у м у р и ӈ э _ я м г а г ы т г ы к ъ ы м _ р э э н _ ӈ о о н ӄ о _ в а ӈ ӄ а р э м а к _ ӄ а ч а _ к ы н м а ӈ ӄ а к ъ ы м _ 
нэкэм вай ынӄоӈэ ваӈӄарэмараӄаеквэйпыӈэ таӈо’ра выквыткойӈыт ынӈин вэтляквыткойӈыт вальытъымэ	 н э к э м в а й _ ы н ӄ о ӈ э _ в а ӈ ӄ а р э м а р а ӄ а е к в э й п ы ӈ э _ т а ӈ о ’ р а _ в ы к в ы т к о й ӈ ы т _ ы н ӈ и н _ в э т л я к в ы т к о й ӈ ы т _ в а л ь ы т ъ ы м э _ 
нивӄинэ	 н ив ӄин э _ 
ӈанӄаатъым ӄынут ӈанэ ӄытлыги тэленъепэ тылельытэ миӈкы имлетгынтэвыльыт ӄэлюӄы’мэ ӈанӄэ чит таӈымыльэтыӈа ӈотӄэн нутэнут мургин мимлычыку вальын	 ӈ а н ӄ а а т ъ ы м _ ӄ ы н у т _ ӈ а н э _ ӄ ы т л ы г и _ т э л е н ъ е п э _ т ы л е л ь ы т э _ м и ӈ кы _ и м л е т г ы н т э в ы л ь ы т _ ӄ э л ю ӄ ы ’ м э _ ӈ а н ӄ э _ ч и т _ т а ӈ ы м ы л ь э т ы ӈ а _ ӈ о т ӄ э н _ н у т э н у т _ м у р г ин _ м и м л ы ч ы к у _ в а л ь ы н _ 
ынкъамэ ынӄэна	 ы н к ъ а м э _ ы н ӄ э н а _ 
ынӄэна	 ы н ӄ э н а _ 
ынкы имлетыкъыма чит ӈутку мургынутэ вальыт камагӈалвыльыйӈытъыма	 ы н кы _ и м л е т ы к ъ ы м а _ ч и т _ ӈ у т к у _ м у р г ы н у т э _ в а л ь ы т _ к а м а г ӈ а л в ы л ь ы й ӈ ы т ъ ы м а _ 
игыт ӈан рынныт ынӄаатэ нутэкэ ръылӄычыку ръылӄывээмык рээн ныльуӄинэтэ	 и г ы т ӈ а н _ р ы н н ы т _ ы н ӄ а а т э _ н у т э к э _ р ъ ы л ӄ ы ч ы к у _ р ъ ы л ӄ ы в э э м ы к _ р э э н _ н ы л ь у ӄ и н э т э _ 
чит нымкыӄин колё камагтэ	 ч и т н ы м к ы ӄин _ к о л ё _ к а м а г т э _ 
ынкъамэ ынӄэнатаӈа энмэна о’равэт о’ о’равэтрамкына гэегтэллин энмэна	 ы н к ъ а м э _ ы н ӄ э н а т а ӈ а _ э н м э н а _ о ’ р а в э т _ о ’ _ о ’ р а в э т р а м к ы н а _ г э е г т э л л и н _ э н м э н а _ 
ӄол мыгнэнэнэльынъымэ мэйӈынэнэнэтэӈ нэнатратӄэн аӈӄы нэналпынрыӄэнъымэ	 ӄ о л м ы г н э н э н э л ь ы н ъ ы м э _ м э й ӈ ы н э н э н э т э ӈ _ н э н а т р а т ӄэн _ а ӈ ӄ ы _ н эна л п ы н р ы ӄэн ъ ы м э _ 
амынан рыгнуннин нанӈэнчьан нэнэныӈ	 а м ы н а н _ р ы г н у н н и н _ н а н ӈ э н ч ь а н _ н э н э н ы ӈ _ 
къама мимлык нэмэ пэлӄынтэттылеъи’м къам иултиӈэгчыкыквальынэ ръэвинэ ы’мйиквин ынӄэнэ амылӄыквальын ынкы гамылӄыпэлятлена ръэв	 к ъ а м а _ м и м л ы к _ н э м э _ п э л ӄ ы н т э т т ы л е ъ и ’ м _ к ъ а м _ и у л т и ӈ э г ч ы к ы к в а л ь ы н э _ р ъ э в ин э _ ы ’ м й и к в и н _ ы н ӄ э н э _ а м ы л ӄ ы к в а л ь ы н _ ы н кы _ г а м ы л ӄ ы п э л я т л е н а _ р ъ э в _ 
ынӄэн нэмэ мимыл гэквэтлин гэтэлпылин аӈӄакэн	 ы н ӄ э н н э м э _ м и м ы л _ г э к в э т л и н _ г э т э л п ы л и н _ а ӈ ӄ а к э н _ 
льэлеӈръукэ тэкэм ӄуульэтык ӈутри наймыӄаат энмыгэӈэтыӈа	 л ь э л е ӈ р ъ у к э _ т э к э м _ ӄ у у л ь э т ы к _ ӈ у т ри _ н а й м ы ӄ а а т _ э н м ы гэӈ э т ы ӈ а _ 
ковлёрвоор ковлёрвыткольын танӈынотайпы етыльын	 к о в л ё р в о о р _ к о в л ё р в ы т к о л ь ы н _ т а н ӈ ы н о т а й п ы _ е т ы л ь ы н _ 
еп инъыӈӄач гатымӈэвлен тагмынгытчьэты тыликъым	 е п и н ъ ы ӈ ӄ а ч _ г а т ы м ӈ э в л е н _ т а г м ы н г ы т ч ь э т ы _ т ы л и к ъ ы м _ 
люутэ вулӄытвикэ ӈэръамытлыӈчьэты галякэ очочаӈа заатеxника инъэйӈэквъи энавэтгавъёлгыткоэ’ иквъиӈа	 л ю у т э _ в у л ӄ ы т в и к э _ ӈ э р ъ а м ы т л ы ӈ ч ь э т ы _ г а л я к э _ о ч о ч а ӈ а _ з а а т е x н и к а _ и н ъ э й ӈ э к въ и _ э н а в э т г а в ъ ё л г ы т к о э ’ _ и к въ и ӈ а _ 
еп гынмыл инъэ ковлёрвоор гатымӈэвленъыма	 е п г ы н м ы л _ и н ъ э _ к о в л ё р в о о р _ г а т ы м ӈ э в л е н ъ ы м а _ 
льу нэналвавморэ	 л ь у н э н а л в а в м о р э _ 
э’ми таӈтымӈэквъэ	 э ’ м и т а ӈ т ы м ӈ э к в ъ э _ 
энмэч волӄытвэӈӈо вулӄытвигъим	 э н м э ч в о л ӄ ы т в э ӈ ӈ о _ в у л ӄ ы т в и гъ и м _ 
ӄорагынрэтыльыт вэчьыма нъетынэтэ мынъумэкэнмыкъым вэнратынво	 ӄ о р а г ы н р э т ы л ь ы т _ в э ч ь ы м а _ н ъ е т ы н э т э _ м ы н ъ у м э к э н м ы к ъ ы м _ в э н р а т ы н в о _ 
э’йӈэвыткумури энарэрык	 э ’ й ӈ э в ы т к у м у р и _ э н а р э р ы к _ 
пэтле тылыгавэръэпыгъакъыма	 п э т л е т ы л ы г а в э р ъ эпы г ъ а к ъ ы м а _ 
ӄорыӈа э’ми епӈа ӄуттиӈа нъатчаӄаат о’равэтльат	 ӄ о р ы ӈ а _ э ’ м и _ е п ӈ а _ ӄ у т ти ӈ а _ н ъ а т ч а ӄ а а т _ о ’ р а в э т л ь а т _ 
